MazeID,StepSize,SideLength,Coordinates
Maze_48,0.75,19.5,0 9.75*0.75 9.75*1.5 9.75*1.5 10.5*2.25 10.5*2.25 11.25*3 11.25*3.75 11.25*3.75 12*3.75 12.75*4.5 12.75*4.5 13.5*4.5 14.25*4.5 15*5.25 15*5.25 15.75*6 15.75*6 16.5*5.25 16.5*4.5 16.5*3.75 16.5*3.75 17.25*4.5 17.25*5.25 17.25*6 17.25*6 18*5.25 18*4.5 18*3.75 18*3.75 18.75*4.5 18.75*5.25 18.75*6 18.75*6.75 18.75*7.5 18.75*7.5 18*6.75 18*6.75 17.25*7.5 17.25*7.5 16.5*7.5 15.75*8.25 15.75*9 15.75*9.75 15.75*10.5 15.75*11.25 15.75*11.25 15*12 15*12 14.25*12.75 14.25*12.75 13.5*12.75 12.75*12 12.75*11.25 12.75*11.25 12*11.25 11.25*12 11.25*12 10.5*12.75 10.5*13.5 10.5*13.5 11.25*14.25 11.25*15 11.25*15 12*15 12.75*15.75 12.75*15.75 12*15.75 11.25*15.75 10.5*16.5 10.5*17.25 10.5*18 10.5*18 9.75*18 9*18 8.25*17.25 8.25*16.5 8.25*16.5 7.5*16.5 6.75*16.5 6*15.75 6*15 6*15 5.25*15.75 5.25*15.75 4.5*15 4.5*14.25 4.5*14.25 5.25*14.25 6*14.25 6.75*13.5 6.75*13.5 7.5*13.5 8.25*14.25 8.25*14.25 7.5*15 7.5*15 6.75*15.75 6.75*15.75 7.5*15.75 8.25*15.75 9*15 9*15 9.75*14.25 9.75*14.25 9*13.5 9*13.5 9.75*12.75 9.75*12.75 9*12 9*12 8.25*12.75 8.25*12.75 7.5*12 7.5*11.25 7.5*11.25 8.25*11.25 9*11.25 9.75*11.25 10.5*10.5 10.5*10.5 9.75*10.5 9*9.75 9*9.75 8.25*9 8.25*9 7.5*9 6.75*8.25 6.75*7.5 6.75*7.5 7.5*8.25 7.5*8.25 8.25*8.25 9*7.5 9*7.5 8.25*6.75 8.25*6.75 7.5*6.75 6.75*6 6.75*6 7.5*6 8.25*6 9*5.25 9*5.25 9.75*6 9.75*6.75 9.75*7.5 9.75*7.5 10.5*8.25 10.5*8.25 9.75*9 9.75*9.75 9.75*9.75 10.5*9.75 11.25*9.75 12*9 12*9 12.75*9 13.5*9 14.25*9.75 14.25*10.5 14.25*10.5 15*9.75 15*9 15*8.25 15*8.25 14.25*7.5 14.25*7.5 13.5*6.75 13.5*6 13.5*6 14.25*5.25 14.25*5.25 13.5*5.25 12.75*5.25 12*4.5 12*4.5 11.25*4.5 10.5*4.5 9.75*4.5 9*3.75 9*3.75 8.25*3.75 7.5*3.75 6.75*3 6.75*3 7.5*3 8.25*3 9*2.25 9*2.25 8.25*2.25 7.5*2.25 6.75*1.5 6.75*1.5 7.5*1.5 8.25*0.75 8.25*0.75 7.5*0.75 6.75*0.75 6*1.5 6*2.25 6*2.25 5.25*3 5.25*3.75 5.25*4.5 5.25*4.5 4.5*4.5 3.75*5.25 3.75*5.25 4.5*5.25 5.25*5.25 6*6 6*6 5.25*6.75 5.25*6.75 4.5*7.5 4.5*7.5 5.25*7.5 6*8.25 6*9 6*9 5.25*9 4.5*9.75 4.5*9.75 3.75*9.75 3*9 3*9 2.25*8.25 2.25*7.5 2.25*7.5 3*8.25 3*8.25 3.75*7.5 3.75*6.75 3.75*6.75 3*6.75 2.25*6 2.25*6 3*5.25 3*5.25 2.25*5.25 1.5*6 1.5*6 0.75*6.75 0.75*7.5 0.75*8.25 0.75*8.25 1.5*9 1.5*9 0.75*9.75 0.75*10.5 0.75*11.25 0.75*12 0.75*12 1.5*12.75 1.5*12.75 0.75*13.5 0.75*14.25 0.75*15 0.75*15.75 0.75*15.75 1.5*16.5 1.5*16.5 2.25*17.25 2.25*17.25 3*17.25 3.75*17.25 4.5*18 4.5*18 3.75*18 3*18.75 3*18.75 3.75*18.75 4.5*18.75 5.25*18 5.25*18 6*18 6.75*18 7.5*18.75 7.5*18.75 8.25*18.75 9*18.75 9.75*19.5 9.75
Maze_49,1,10,0 5*1 5*1 4*2 4*2 5*3 5*3 4*3 3*3 2*4 2*4 1*5 1*5 2*5 3*6 3*6 4*7 4*8 4*8 5*9 5*10 5
Maze_50,1,10,0 5*1 5*1 4*2 4*2 5*3 5*3 6*3 7*3 8*3 9*4 9*5 9*6 9*6 8*7 8*7 9*8 9*9 9*9 8*9 7*8 7*8 6*8 5*8 4*7 4*6 4*5 4*4 4*4 3*4 2*4 1*5 1*6 1*7 1*8 1*8 2*7 2*6 2*6 3*7 3*8 3*9 3*9 4*9 5*10 5
Maze_51,1,10,0 5*1 5*1 4*1 3*2 3*2 2*3 2*3 1*4 1*4 2*5 2*6 2*6 3*7 3*7 4*8 4*8 3*9 3*9 4*9 5*10 5
Maze_52,1,10,0 5*1 5*2 5*2 6*3 6*4 6*4 5*4 4*4 3*4 2*4 1*5 1*5 2*6 2*7 2*7 3*6 3*6 4*7 4*8 4*8 3*9 3*9 4*9 5*10 5
Maze_53,1,12,0 6*1 6*2 6*2 5*2 4*1 4*1 3*2 3*3 3*3 2*3 1*4 1*5 1*6 1*6 2*7 2*8 2*9 2*9 3*10 3*10 2*10 1*11 1*11 2*11 3*11 4*11 5*11 6*12 6
Maze_54,1,12,0 6*1 6*1 5*2 5*2 4*2 3*2 2*2 1*3 1*4 1*4 2*5 2*6 2*7 2*7 1*8 1*9 1*9 2*8 2*8 3*9 3*9 4*9 5*9 6*10 6*10 5*11 5*11 6*12 6
Maze_55,1,12,0 6*1 6*1 7*2 7*2 6*2 5*2 4*3 4*4 4*4 5*5 5*6 5*6 6*7 6*7 5*7 4*8 4*9 4*10 4*10 5*11 5*11 6*12 6
Maze_56,1,12,0 6*1 6*1 5*2 5*3 5*3 4*4 4*4 3*5 3*5 4*6 4*6 5*6 6*7 6*8 6*9 6*9 7*10 7*10 8*10 9*10 10*9 10*8 10*7 10*7 11*8 11*9 11*10 11*11 11*11 10*11 9*11 8*11 7*11 6*12 6
Maze_57,1,14,0 7*1 7*2 7*2 8*1 8*1 9*1 10*1 11*2 11*2 10*2 9*3 9*3 10*4 10*4 11*4 12*4 13*5 13*6 13*7 13*8 13*9 13*9 12*9 11*10 11*10 10*10 9*11 9*11 10*12 10*13 10*13 9*13 8*13 7*14 7
Maze_58,1,14,0 7*1 7*1 8*2 8*3 8*4 8*4 9*5 9*5 8*6 8*7 8*7 7*7 6*7 5*7 4*8 4*8 3*9 3*9 2*10 2*10 3*11 3*12 3*12 4*13 4*13 5*13 6*13 7*14 7
Maze_59,1,14,0 7*1 7*2 7*2 8*2 9*3 9*3 8*4 8*5 8*5 7*6 7*6 6*6 5*5 5*5 4*6 4*6 3*7 3*8 3*9 3*9 2*10 2*11 2*11 3*12 3*12 2*12 1*13 1*13 2*13 3*13 4*12 4*12 5*11 5*11 4*10 4*9 4*8 4*7 4*7 5*8 5*8 6*9 6*10 6*11 6*12 6*13 6*13 7*14 7
Maze_60,1,14,0 7*1 7*1 8*1 9*2 9*2 10*3 10*3 9*4 9*5 9*5 8*5 7*4 7*4 6*5 6*5 5*5 4*5 3*6 3*6 2*6 1*7 1*7 2*8 2*8 1*9 1*10 1*10 2*11 2*11 1*12 1*12 2*13 2*13 3*12 3*11 3*11 4*12 4*13 4*13 5*13 6*13 7*14 7
Maze_61,1,16,0 8*1 8*1 7*1 6*2 6*2 5*3 5*3 4*3 3*3 2*4 2*4 3*5 3*5 2*5 1*6 1*7 1*7 2*8 2*9 2*9 1*10 1*11 1*12 1*13 1*13 2*13 3*13 4*14 4*14 5*15 5*15 6*15 7*15 8*16 8
Maze_62,1,16,0 8*1 8*1 9*2 9*2 10*3 10*4 10*4 11*4 12*4 13*5 13*6 13*6 12*7 12*7 13*8 13*8 12*8 11*8 10*9 10*10 10*11 10*12 10*12 11*13 11*13 10*13 9*12 9*12 8*12 7*11 7*11 8*11 9*10 9*9 9*9 8*10 8*10 7*9 7*9 6*10 6*11 6*11 5*10 5*10 4*11 4*12 4*12 3*13 3*14 3*15 3*15 4*15 5*15 6*14 6*13 6*13 7*14 7*14 8*14 9*15 9*15 8*16 8
Maze_63,1,16,0 8*1 8*1 9*1 10*2 10*2 11*2 12*2 13*2 14*1 14*1 15*2 15*3 15*4 15*4 14*4 13*5 13*5 12*6 12*6 11*6 10*6 9*5 9*5 10*5 11*4 11*3 11*3 10*3 9*4 9*4 8*5 8*5 7*6 7*6 6*6 5*6 4*5 4*4 4*3 4*3 3*4 3*5 3*6 3*7 3*8 3*8 2*8 1*9 1*10 1*11 1*12 1*12 2*13 2*14 2*14 3*15 3*15 4*15 5*14 5*14 6*15 6*15 7*15 8*16 8
Maze_64,1,16,0 8*1 8*2 8*2 9*3 9*3 8*3 7*3 6*3 5*4 5*4 4*4 3*5 3*6 3*6 2*6 1*7 1*7 2*8 2*9 2*10 2*10 1*11 1*12 1*12 2*12 3*13 3*13 2*14 2*15 2*15 3*15 4*14 4*13 4*13 5*12 5*12 4*11 4*11 3*10 3*9 3*8 3*7 3*7 4*8 4*9 4*10 4*10 5*11 5*11 6*12 6*12 7*13 7*14 7*14 6*15 6*15 7*15 8*16 8
Maze_65,1,18,0 9*1 9*2 9*3 9*3 10*4 10*4 9*4 8*5 8*6 8*7 8*7 7*7 6*6 6*5 6*5 5*6 5*6 4*5 4*5 3*5 2*4 2*4 3*3 3*2 3*1 3*1 2*2 2*3 2*3 1*4 1*5 1*6 1*6 2*6 3*7 3*7 2*7 1*8 1*8 2*9 2*10 2*11 2*12 2*12 3*13 3*14 3*14 2*15 2*15 3*15 4*14 4*13 4*12 4*11 4*10 4*10 3*9 3*9 4*9 5*8 5*8 6*9 6*9 7*8 7*8 8*9 8*10 8*11 8*12 8*13 8*13 9*12 9*12 10*13 10*14 10*14 9*14 8*14 7*13 7*13 6*14 6*14 5*15 5*16 5*17 5*17 6*16 6*15 6*15 7*15 8*16 8*16 7*17 7*17 8*17 9*18 9
Maze_66,1,18,0 9*1 9*2 9*2 8*3 8*3 9*3 10*3 11*4 11*5 11*5 12*6 12*7 12*8 12*8 13*9 13*10 13*10 12*11 12*12 12*13 12*13 11*13 10*12 10*12 11*11 11*10 11*10 10*10 9*10 8*10 7*10 6*9 6*9 7*9 8*9 9*9 10*8 10*8 11*7 11*6 11*6 10*6 9*7 9*7 8*8 8*8 7*8 6*8 5*7 5*7 6*7 7*6 7*6 8*5 8*5 7*5 6*5 5*6 5*6 4*6 3*5 3*5 4*4 4*4 5*4 6*4 7*3 7*3 6*3 5*3 4*3 3*3 2*4 2*4 1*5 1*5 2*6 2*7 2*8 2*8 1*9 1*10 1*10 2*9 2*9 3*8 3*8 4*9 4*10 4*10 3*11 3*11 2*11 1*12 1*12 2*13 2*14 2*14 3*14 4*13 4*13 3*12 3*12 4*12 5*13 5*13 6*14 6*14 7*15 7*15 8*16 8*16 9*16 10*17 10*17 9*18 9
Maze_67,1,18,0 9*1 9*2 9*2 10*1 10*1 11*2 11*2 12*3 12*4 12*4 13*5 13*5 12*6 12*6 11*7 11*7 10*7 9*7 8*8 8*8 7*8 6*7 6*7 5*6 5*6 4*5 4*5 3*5 2*5 1*6 1*7 1*7 2*7 3*7 4*8 4*8 3*9 3*9 2*8 2*8 1*9 1*10 1*10 2*10 3*11 3*12 3*13 3*13 2*13 1*14 1*15 1*15 2*15 3*15 4*15 5*16 5*17 5*17 6*16 6*16 7*16 8*16 9*17 9*18 9
Maze_68,1,18,0 9*1 9*2 9*2 8*3 8*3 7*4 7*4 6*4 5*3 5*3 6*2 6*2 5*1 5*1 4*1 3*1 2*2 2*2 1*3 1*4 1*4 2*5 2*6 2*6 3*5 3*5 4*6 4*7 4*7 3*8 3*9 3*9 2*10 2*10 3*10 4*10 5*9 5*9 6*10 6*10 7*11 7*11 8*10 8*9 8*9 9*10 9*10 10*11 10*11 11*11 12*11 13*12 13*12 14*13 14*13 13*14 13*14 12*14 11*14 10*14 9*14 8*15 8*15 7*16 7*17 7*17 8*17 9*18 9
Maze_69,1,20,0 10*1 10*1 11*2 11*2 12*3 12*3 11*4 11*4 12*4 13*5 13*6 13*6 12*6 11*7 11*7 12*8 12*9 12*9 13*10 13*10 12*10 11*11 11*11 12*11 13*12 13*12 12*13 12*13 13*13 14*12 14*12 15*11 15*11 14*10 14*9 14*9 15*9 16*9 17*9 18*10 18*11 18*12 18*13 18*13 17*12 17*12 16*13 16*14 16*14 17*14 18*14 19*15 19*15 18*15 17*16 17*16 16*16 15*17 15*17 16*18 16*18 17*18 18*17 18*17 19*18 19*19 19*19 18*19 17*19 16*19 15*18 15*18 14*18 13*19 13*19 12*19 11*19 10*20 10
Maze_70,1,20,0 10*1 10*1 11*1 12*2 12*3 12*3 13*3 14*4 14*4 13*5 13*5 12*6 12*6 11*7 11*7 12*8 12*8 11*8 10*8 9*8 8*8 7*8 6*9 6*9 5*10 5*10 6*10 7*11 7*11 6*12 6*12 7*12 8*13 8*14 8*14 9*15 9*15 8*16 8*16 7*16 6*16 5*16 4*16 3*17 3*18 3*18 4*19 4*19 5*19 6*18 6*18 5*17 5*17 6*17 7*17 8*17 9*18 9*19 9*19 10*20 10
Maze_71,1,20,0 10*1 10*1 9*2 9*3 9*4 9*5 9*5 8*6 8*7 8*7 9*7 10*6 10*6 11*7 11*7 12*8 12*9 12*9 11*10 11*10 10*11 10*12 10*13 10*13 11*14 11*15 11*15 10*15 9*16 9*16 8*16 7*17 7*17 6*17 5*18 5*19 5*19 6*19 7*19 8*18 8*18 9*19 9*19 10*20 10
Maze_72,1,20,0 10*1 10*1 11*2 11*3 11*3 10*4 10*4 9*4 8*5 8*5 7*5 6*6 6*7 6*7 7*6 7*6 8*7 8*7 9*6 9*6 10*6 11*6 12*7 12*8 12*9 12*9 11*10 11*10 12*10 13*10 14*11 14*11 13*12 13*12 14*12 15*11 15*11 16*10 16*10 15*9 15*8 15*8 16*8 17*7 17*7 16*7 15*6 15*6 14*6 13*5 13*4 13*4 14*4 15*3 15*3 14*3 13*3 12*2 12*1 12*1 13*2 13*2 14*2 15*1 15*1 16*2 16*2 17*3 17*4 17*5 17*6 17*6 18*5 18*5 19*6 19*7 19*8 19*8 18*9 18*9 17*10 17*10 18*10 19*11 19*12 19*12 18*11 18*11 17*12 17*13 17*13 16*14 16*14 15*15 15*15 14*16 14*16 15*17 15*17 16*17 17*17 18*17 19*18 19*19 19*19 18*19 17*19 16*18 16*18 15*18 14*19 14*19 13*18 13*18 12*19 12*19 11*18 11*18 10*18 9*18 8*17 8*16 8*16 9*17 9*17 10*17 11*16 11*16 10*15 10*15 9*15 8*15 7*15 6*16 6*16 5*17 5*17 6*18 6*19 6*19 7*19 8*19 9*19 10*20 10
Maze_73,1.25,10,0 5*1.25 5*1.25 3.75*1.25 2.5*2.5 2.5*2.5 3.75*3.75 3.75*3.75 5*5 5*5 3.75*5 2.5*6.25 2.5*6.25 3.75*7.5 3.75*7.5 2.5*8.75 2.5*8.75 3.75*8.75 5*10 5
Maze_74,1.25,10,0 5*1.25 5*1.25 6.25*2.5 6.25*2.5 5*2.5 3.75*3.75 3.75*5 3.75*5 2.5*3.75 2.5*3.75 1.25*5 1.25*6.25 1.25*6.25 2.5*7.5 2.5*7.5 1.25*8.75 1.25*8.75 2.5*8.75 3.75*8.75 5*10 5
Maze_75,1.25,10,0 5*1.25 5*1.25 3.75*2.5 3.75*3.75 3.75*3.75 5*5 5*5 3.75*5 2.5*6.25 2.5*7.5 2.5*8.75 2.5*8.75 3.75*8.75 5*10 5
Maze_76,1.25,10,0 5*1.25 5*1.25 3.75*2.5 3.75*2.5 5*2.5 6.25*3.75 6.25*3.75 7.5*5 7.5*5 8.75*6.25 8.75*7.5 8.75*7.5 7.5*7.5 6.25*7.5 5*8.75 5*10 5
Maze_77,1.25,11.25,0 5.625*1.25 5.625*1.25 4.375*2.5 4.375*2.5 5.625*2.5 6.875*2.5 8.125*2.5 9.375*3.75 9.375*3.75 10.625*5 10.625*5 9.375*6.25 9.375*6.25 10.625*7.5 10.625*7.5 9.375*8.75 9.375*8.75 8.125*8.75 6.875*10 6.875*10 5.625*11.25 5.625
Maze_78,1.25,11.25,0 5.625*1.25 5.625*1.25 4.375*2.5 4.375*2.5 5.625*3.75 5.625*3.75 6.875*3.75 8.125*2.5 8.125*2.5 9.375*3.75 9.375*3.75 10.625*5 10.625*6.25 10.625*6.25 9.375*6.25 8.125*6.25 6.875*6.25 5.625*5 5.625*5 4.375*3.75 4.375*3.75 3.125*2.5 3.125*2.5 1.875*2.5 0.625*3.75 0.625*5 0.625*6.25 0.625*6.25 1.875*5 1.875*5 3.125*6.25 3.125*6.25 4.375*7.5 4.375*7.5 3.125*8.75 3.125*8.75 1.875*8.75 0.625*10 0.625*10 1.875*10 3.125*10 4.375*10 5.625*11.25 5.625
Maze_79,1.25,11.25,0 5.625*1.25 5.625*1.25 4.375*1.25 3.125*2.5 3.125*2.5 4.375*2.5 5.625*3.75 5.625*3.75 4.375*5 4.375*5 5.625*5 6.875*6.25 6.875*6.25 8.125*7.5 8.125*8.75 8.125*10 8.125*10 6.875*10 5.625*11.25 5.625
Maze_80,1.25,11.25,0 5.625*1.25 5.625*2.5 5.625*2.5 6.875*2.5 8.125*3.75 8.125*3.75 9.375*3.75 10.625*5 10.625*6.25 10.625*6.25 9.375*7.5 9.375*8.75 9.375*8.75 8.125*8.75 6.875*8.75 5.625*8.75 4.375*8.75 3.125*10 3.125*10 4.375*10 5.625*11.25 5.625
Maze_81,1.25,13.75,0 6.875*1.25 6.875*1.25 8.125*1.25 9.375*1.25 10.625*2.5 10.625*3.75 10.625*3.75 11.875*5 11.875*5 10.625*6.25 10.625*6.25 11.875*7.5 11.875*8.75 11.875*8.75 13.125*10 13.125*10 11.875*10 10.625*10 9.375*11.25 9.375*11.25 8.125*11.25 6.875*10 6.875*10 5.625*11.25 5.625*12.5 5.625*12.5 6.875*13.75 6.875
Maze_82,1.25,13.75,0 6.875*1.25 6.875*2.5 6.875*2.5 8.125*2.5 9.375*1.25 9.375*1.25 10.625*2.5 10.625*3.75 10.625*3.75 9.375*3.75 8.125*3.75 6.875*5 6.875*5 5.625*6.25 5.625*6.25 4.375*7.5 4.375*8.75 4.375*8.75 3.125*8.75 1.875*10 1.875*10 3.125*11.25 3.125*11.25 4.375*11.25 5.625*12.5 5.625*12.5 6.875*13.75 6.875
Maze_83,1.25,13.75,0 6.875*1.25 6.875*1.25 8.125*1.25 9.375*1.25 10.625*2.5 10.625*3.75 10.625*3.75 9.375*5 9.375*6.25 9.375*7.5 9.375*8.75 9.375*10 9.375*10 10.625*11.25 10.625*12.5 10.625*12.5 9.375*12.5 8.125*12.5 6.875*13.75 6.875
Maze_84,1.25,13.75,0 6.875*1.25 6.875*1.25 8.125*2.5 8.125*2.5 6.875*3.75 6.875*3.75 8.125*5 8.125*5 9.375*5 10.625*5 11.875*5 13.125*6.25 13.125*6.25 11.875*7.5 11.875*7.5 13.125*8.75 13.125*8.75 11.875*8.75 10.625*10 10.625*10 9.375*11.25 9.375*11.25 8.125*12.5 8.125*12.5 6.875*13.75 6.875
Maze_85,1.25,15,0 7.5*1.25 7.5*1.25 6.25*1.25 5*1.25 3.75*1.25 2.5*2.5 2.5*2.5 1.25*3.75 1.25*3.75 2.5*3.75 3.75*5 3.75*5 5*5 6.25*6.25 6.25*6.25 5*7.5 5*7.5 6.25*8.75 6.25*10 6.25*10 5*11.25 5*11.25 6.25*11.25 7.5*11.25 8.75*12.5 8.75*12.5 7.5*13.75 7.5*15 7.5
Maze_86,1.25,15,0 7.5*1.25 7.5*1.25 6.25*2.5 6.25*2.5 5*3.75 5*5 5*5 3.75*6.25 3.75*6.25 5*7.5 5*7.5 3.75*8.75 3.75*10 3.75*10 2.5*11.25 2.5*11.25 1.25*12.5 1.25*13.75 1.25*13.75 2.5*13.75 3.75*13.75 5*13.75 6.25*12.5 6.25*11.25 6.25*11.25 7.5*10 7.5*10 8.75*11.25 8.75*12.5 8.75*12.5 7.5*13.75 7.5*15 7.5
Maze_87,1.25,15,0 7.5*1.25 7.5*2.5 7.5*2.5 6.25*2.5 5*1.25 5*1.25 3.75*2.5 3.75*3.75 3.75*3.75 2.5*5 2.5*5 1.25*6.25 1.25*6.25 2.5*7.5 2.5*8.75 2.5*8.75 3.75*7.5 3.75*7.5 5*7.5 6.25*7.5 7.5*8.75 7.5*8.75 8.75*10 8.75*10 10*11.25 10*11.25 11.25*10 11.25*10 12.5*11.25 12.5*12.5 12.5*12.5 13.75*13.75 13.75*13.75 12.5*13.75 11.25*13.75 10*13.75 8.75*13.75 7.5*15 7.5
Maze_88,1.25,15,0 7.5*1.25 7.5*2.5 7.5*3.75 7.5*5 7.5*5 6.25*6.25 6.25*7.5 6.25*8.75 6.25*10 6.25*10 7.5*11.25 7.5*11.25 8.75*12.5 8.75*12.5 7.5*13.75 7.5*15 7.5
Maze_89,1.25,17.5,0 8.75*1.25 8.75*2.5 8.75*2.5 10*2.5 11.25*3.75 11.25*5 11.25*6.25 11.25*7.5 11.25*7.5 10*8.75 10*8.75 8.75*10 8.75*11.25 8.75*11.25 10*12.5 10*13.75 10*13.75 8.75*12.5 8.75*12.5 7.5*11.25 7.5*10 7.5*10 6.25*10 5*10 3.75*10 2.5*8.75 2.5*8.75 1.25*10 1.25*11.25 1.25*12.5 1.25*12.5 2.5*11.25 2.5*11.25 3.75*12.5 3.75*13.75 3.75*13.75 5*15 5*15 3.75*16.25 3.75*16.25 5*16.25 6.25*16.25 7.5*15 7.5*15 8.75*16.25 8.75*17.5 8.75
Maze_90,1.25,17.5,0 8.75*1.25 8.75*2.5 8.75*3.75 8.75*3.75 10*2.5 10*2.5 11.25*2.5 12.5*2.5 13.75*3.75 13.75*3.75 12.5*3.75 11.25*5 11.25*5 10*6.25 10*7.5 10*7.5 11.25*7.5 12.5*7.5 13.75*8.75 13.75*8.75 15*10 15*10 13.75*11.25 13.75*12.5 13.75*12.5 15*12.5 16.25*13.75 16.25*15 16.25*16.25 16.25*16.25 15*16.25 13.75*16.25 12.5*16.25 11.25*15 11.25*13.75 11.25*13.75 10*13.75 8.75*15 8.75*15 10*16.25 10*16.25 8.75*17.5 8.75
Maze_91,1.25,17.5,0 8.75*1.25 8.75*1.25 7.5*2.5 7.5*2.5 8.75*3.75 8.75*3.75 10*3.75 11.25*5 11.25*5 12.5*6.25 12.5*7.5 12.5*7.5 13.75*8.75 13.75*10 13.75*10 15*11.25 15*11.25 13.75*11.25 12.5*12.5 12.5*12.5 13.75*13.75 13.75*15 13.75*15 12.5*13.75 12.5*13.75 11.25*12.5 11.25*12.5 10*13.75 10*13.75 8.75*15 8.75*16.25 8.75*17.5 8.75
Maze_92,1.25,17.5,0 8.75*1.25 8.75*1.25 7.5*1.25 6.25*1.25 5*1.25 3.75*1.25 2.5*2.5 2.5*2.5 3.75*2.5 5*2.5 6.25*2.5 7.5*3.75 7.5*3.75 6.25*3.75 5*5 5*5 6.25*5 7.5*6.25 7.5*6.25 8.75*6.25 10*6.25 11.25*7.5 11.25*7.5 10*8.75 10*10 10*10 11.25*11.25 11.25*11.25 10*12.5 10*12.5 11.25*13.75 11.25*13.75 12.5*15 12.5*15 13.75*13.75 13.75*13.75 15*15 15*16.25 15*16.25 13.75*16.25 12.5*16.25 11.25*15 11.25*15 10*13.75 10*13.75 8.75*13.75 7.5*13.75 6.25*15 6.25*16.25 6.25*16.25 7.5*16.25 8.75*17.5 8.75
Maze_93,1.25,20,0 10*1.25 10*1.25 8.75*2.5 8.75*2.5 7.5*2.5 6.25*2.5 5*1.25 5*1.25 3.75*2.5 3.75*3.75 3.75*5 3.75*5 2.5*6.25 2.5*6.25 3.75*6.25 5*5 5*5 6.25*5 7.5*6.25 7.5*6.25 6.25*7.5 6.25*8.75 6.25*8.75 5*10 5*10 6.25*10 7.5*10 8.75*10 10*8.75 10*8.75 8.75*8.75 7.5*7.5 7.5*7.5 8.75*6.25 8.75*6.25 10*5 10*5 8.75*3.75 8.75*3.75 10*2.5 10*2.5 11.25*3.75 11.25*3.75 12.5*3.75 13.75*5 13.75*5 12.5*6.25 12.5*7.5 12.5*7.5 13.75*8.75 13.75*8.75 15*8.75 16.25*10 16.25*10 17.5*8.75 17.5*7.5 17.5*6.25 17.5*6.25 18.75*7.5 18.75*8.75 18.75*10 18.75*11.25 18.75*12.5 18.75*13.75 18.75*15 18.75*16.25 18.75*17.5 18.75*18.75 18.75*18.75 17.5*18.75 16.25*17.5 16.25*17.5 17.5*16.25 17.5*15 17.5*13.75 17.5*13.75 16.25*12.5 16.25*12.5 17.5*11.25 17.5*11.25 16.25*11.25 15*11.25 13.75*11.25 12.5*12.5 12.5*13.75 12.5*13.75 11.25*12.5 11.25*12.5 10*13.75 10*15 10*15 11.25*15 12.5*16.25 12.5*16.25 13.75*16.25 15*17.5 15*17.5 13.75*18.75 13.75*18.75 12.5*18.75 11.25*18.75 10*20 10
Maze_94,1.25,20,0 10*1.25 10*1.25 11.25*2.5 11.25*2.5 10*2.5 8.75*2.5 7.5*3.75 7.5*3.75 8.75*3.75 10*3.75 11.25*5 11.25*5 12.5*6.25 12.5*6.25 13.75*7.5 13.75*8.75 13.75*10 13.75*10 15*10 16.25*8.75 16.25*8.75 15*7.5 15*7.5 16.25*7.5 17.5*8.75 17.5*8.75 18.75*10 18.75*11.25 18.75*11.25 17.5*11.25 16.25*11.25 15*11.25 13.75*12.5 13.75*12.5 15*13.75 15*15 15*15 13.75*15 12.5*16.25 12.5*16.25 11.25*17.5 11.25*18.75 11.25*18.75 10*20 10
Maze_95,1.25,20,0 10*1.25 10*1.25 11.25*1.25 12.5*1.25 13.75*2.5 13.75*3.75 13.75*3.75 12.5*2.5 12.5*2.5 11.25*2.5 10*3.75 10*5 10*5 8.75*3.75 8.75*2.5 8.75*2.5 7.5*1.25 7.5*1.25 6.25*1.25 5*2.5 5*2.5 3.75*1.25 3.75*1.25 2.5*1.25 1.25*2.5 1.25*3.75 1.25*3.75 2.5*5 2.5*5 1.25*6.25 1.25*6.25 2.5*6.25 3.75*6.25 5*7.5 5*8.75 5*8.75 6.25*8.75 7.5*10 7.5*10 6.25*10 5*10 3.75*10 2.5*10 1.25*11.25 1.25*11.25 2.5*12.5 2.5*13.75 2.5*13.75 1.25*15 1.25*16.25 1.25*16.25 2.5*15 2.5*15 3.75*16.25 3.75*17.5 3.75*17.5 5*16.25 5*16.25 6.25*17.5 6.25*18.75 6.25*18.75 7.5*18.75 8.75*18.75 10*20 10
Maze_96,1.25,20,0 10*1.25 10*1.25 11.25*2.5 11.25*3.75 11.25*3.75 10*3.75 8.75*5 8.75*6.25 8.75*6.25 7.5*5 7.5*5 6.25*6.25 6.25*6.25 5*7.5 5*7.5 6.25*8.75 6.25*8.75 5*10 5*11.25 5*12.5 5*12.5 6.25*12.5 7.5*12.5 8.75*12.5 10*13.75 10*13.75 8.75*13.75 7.5*15 7.5*15 8.75*15 10*16.25 10*16.25 8.75*16.25 7.5*17.5 7.5*18.75 7.5*18.75 8.75*17.5 8.75*17.5 10*18.75 10*20 10
Maze_97,1.5,9,0 4.5*1.5 4.5*1.5 6*3 6*4.5 6*6 6*6 4.5*6 3*6 1.5*7.5 1.5*7.5 3*7.5 4.5*9 4.5
Maze_98,1.5,9,0 4.5*1.5 4.5*1.5 3*1.5 1.5*3 1.5*4.5 1.5*6 1.5*7.5 1.5*7.5 3*7.5 4.5*9 4.5
Maze_99,1.5,9,0 4.5*1.5 4.5*3 4.5*3 3*3 1.5*4.5 1.5*4.5 3*6 3*6 1.5*7.5 1.5*7.5 3*7.5 4.5*9 4.5
